R,F,M,Cluster
0.5464071856287426,0.01801801801801802,0.0265500392523605,0
0.4640718562874252,0.02702702702702703,0.013225686058333725,3
0.8622754491017964,0.0,0.005366634206608981,1
0.6212574850299402,0.0,0.002106328853273389,0
0.9850299401197605,0.0,0.012916815024859828,1
0.029940119760479045,0.0,0.013860587627141183,2
0.3203592814371258,0.02702702702702703,0.03286473593671575,3
0.6511976047904192,0.01801801801801802,0.017635678036266606,0
0.031437125748503,0.04504504504504505,0.023894606339577962,2
0.9565868263473054,0.0,0.0023637213811683044,1
0.8967065868263474,0.0,0.004113990570853728,1
0.07634730538922156,0.0,0.0005190749312547456,2
0.002994011976047905,0.01801801801801802,0.022011351010480164,2
0.8592814371257486,0.009009009009009009,0.015096071761036776,1
0.9296407185628743,0.0,0.0011153676208779657,1
0.9685628742514971,0.0,0.0041611792009677954,1
0.5508982035928144,0.0,0.009819524939191015,0
0.9895209580838324,0.0,0.0008579750929830506,1
0.9775449101796408,0.0,0.004113990570853728,1
0.9386227544910181,0.0,0.0019905022157206778,1
0.04940119760479043,0.0,0.006396204318188642,2
0.16467065868263472,0.04504504504504505,0.04411707928118846,2
0.31287425149700604,0.0,0.010162714976384235,3
0.8892215568862276,0.0,0.007082584392575083,1
0.037425149700598806,0.02702702702702703,0.0413157906025988,2
0.9071856287425151,0.0,0.0023637213811683044,1
0.5494011976047904,0.01801801801801802,0.010119816221735082,0
0.13922155688622753,0.009009009009009009,0.0030072027009055927,2
0.8323353293413175,0.0,0.005366634206608981,1
0.5194610778443114,0.0,0.0005190749312547456,0
0.4955089820359282,0.0,0.002831317806844067,0
0.3488023952095809,0.009009009009009009,0.015353464288931692,3
0.5598802395209581,0.02702702702702703,0.07632117439630727,0
0.35029940119760483,0.04504504504504505,0.017588489406152538,3
0.014970059880239523,0.06306306306306306,0.07676732144465845,2
0.8413173652694611,0.0,0.005795621753100506,1
0.8652694610778444,0.0,0.004937646660117456,1
0.9371257485029941,0.0,0.012565045236736776,1
0.6676646706586827,0.009009009009009009,0.0024495188904666097,0
0.4356287425149701,0.0,3.8608879184237274e-05,3
0.07335329341317366,0.036036036036036036,0.022225844783725926,2
0.4850299401197605,0.0,0.0005190749312547456,0
0.31137724550898205,0.0,0.002106328853273389,3
0.19311377245508982,0.01801801801801802,0.002771259550335254,2
0.031437125748503,0.009009009009009009,0.0103214403685861,2
0.23802395209580837,0.01801801801801802,0.019257250962004573,3
0.019461077844311378,0.0,0.01840785561995135,2
0.24850299401197604,0.0,0.00020162414685101688,3
0.27994011976047906,0.009009009009009009,0.009690828675243558,3
0.3742514970059881,0.01801801801801802,0.021359289939813047,3
0.6257485029940121,0.0,0.00279270892765983,0
0.38473053892215575,0.0,0.011222314216218303,3
0.4266467065868264,0.0,0.0008579750929830506,3
0.3233532934131737,0.009009009009009009,0.011925853792464405,3
0.019461077844311378,0.01801801801801802,0.014328184052816946,2
0.05988023952095809,0.0,0.0041611792009677954,2
0.4790419161676647,0.01801801801801802,0.014452590441299488,3
0.5838323353293414,0.0,0.0719455014220937,0
0.970059880239521,0.0,0.0022736339964050845,1
0.6467065868263474,0.01801801801801802,0.04911049432234982,0
0.3158682634730539,0.009009009009009009,0.008755635823892032,3
0.22604790419161677,0.0,0.0024495188904666097,3
0.7095808383233534,0.0,0.012723770628938641,0
0.23053892215568864,0.0,0.00415688932550288,3
0.07185628742514971,0.0,0.0020162414685101692,2
0.8353293413173654,0.0,0.004508659113625931,1
0.8562874251497007,0.0,0.005366634206608981,1
0.3922155688622755,0.01801801801801802,0.006722234853522201,3
0.7604790419161678,0.0,0.002106328853273389,1
0.48652694610778446,0.009009009009009009,0.030964321105758297,0
0.9595808383233534,0.0,0.004590166747459321,1
0.7095808383233534,0.0,0.0019905022157206778,0
0.9505988023952097,0.0,0.005795621753100506,1
0.4011976047904192,0.0,0.006396204318188642,3
0.08982035928143714,0.01801801801801802,0.01669190543398525,2
0.1661676646706587,0.009009009009009009,0.00772606571231237,2
0.7185628742514971,0.0,0.011878665162350336,0
0.6646706586826348,0.0,0.0062203194241271164,0
0.7305389221556887,0.0,0.004937646660117456,0
0.07634730538922156,0.07207207207207207,0.05561394552716134,2
0.9326347305389222,0.0,0.0041611792009677954,1
0.39071856287425155,0.0,0.0032216964741513554,3
0.5299401197604791,0.009009009009009009,0.009330479136190676,0
0.45508982035928147,0.009009009009009009,0.006602118340504574,3
0.3098802395209581,0.01801801801801802,0.008060675998575762,3
0.9925149700598803,0.0,0.0065677993367852525,1
0.6302395209580839,0.0,0.005795621753100506,0
0.2125748502994012,0.009009009009009009,0.010806196296121524,2
0.7230538922155689,0.0,0.0028742165614932197,0
0.8592814371257486,0.0,0.005366634206608981,1
0.8937125748502994,0.0,0.0019905022157206778,1
0.38473053892215575,0.01801801801801802,0.029981939624292703,3
0.5149700598802396,0.0,0.0021878364871067793,0
0.13023952095808383,0.0,0.00415688932550288,2
0.6182634730538923,0.0,0.012127477939315422,0
0.21407185628742514,0.009009009009009009,0.03006773713359101,2
0.46556886227544914,0.0,0.009875293320234914,3
0.12574850299401197,0.0,0.00415688932550288,2
0.4236526946107785,0.01801801801801802,0.029475734319432706,3
0.5763473053892216,0.009009009009009009,0.01639161415144118,0
0.7859281437125749,0.0,0.0032216964741513554,1
0.9865269461077845,0.0,0.00836954703204966,1
0.8562874251497007,0.0,0.009570712162225931,1
0.8562874251497007,0.0,0.009999699708717455,1
0.031437125748503,0.0,0.004508659113625931,2
0.7290419161676648,0.0,0.003002912825440677,0
0.13622754491017963,0.0,0.005233648067196608,2
0.8712574850299402,0.0,0.0008579750929830506,1
0.6212574850299402,0.009009009009009009,0.007052555264320676,0
0.7170658682634731,0.009009009009009009,0.0009695118550708473,0
0.6497005988023953,0.009009009009009009,0.008794244703076269,0
0.6841317365269461,0.0,0.005448141840442371,0
0.282934131736527,0.02702702702702703,0.015130390764756097,3
0.2889221556886228,0.02702702702702703,0.06298395157588574,3
0.6107784431137725,0.01801801801801802,0.02007232730033847,0
0.029940119760479045,0.009009009009009009,0.014933056493369996,2
0.3098802395209581,0.04504504504504505,0.03732620642022762,3
0.7799401197604791,0.0,0.012848177017421183,1
0.1062874251497006,0.0,0.012916815024859828,2
0.11676646706586827,0.05405405405405405,0.052126276774185236,2
0.845808383233533,0.009009009009009009,0.009605031165945252,1
0.010479041916167666,0.05405405405405405,0.1288635690905893,2
0.847305389221557,0.0,0.009514943781182032,1
0.9610778443113773,0.0,0.004590166747459321,1
0.3218562874251497,0.009009009009009009,0.008408155911233896,3
0.7694610778443114,0.009009009009009009,0.009454885524673218,1
0.218562874251497,0.02702702702702703,0.010656050654849489,2
0.8502994011976048,0.0,0.005795621753100506,1
0.8218562874251497,0.0,0.013774790117842878,1
0.5718562874251497,0.0,0.0036506840206428806,0
0.3083832335329342,0.0,0.005019154293950846,3
0.6362275449101797,0.009009009009009009,0.00965221979605932,0
0.9101796407185629,0.0,0.004122570321783558,1
0.11077844311377247,0.009009009009009009,0.0115311852496922,2
0.10179640718562875,0.0,0.005872839511468981,2
0.33682634730538924,0.05405405405405405,0.03902070722886914,3
0.45359281437125754,0.0,0.005019154293950846,3
0.6182634730538923,0.009009009009009009,0.01599694560866898,0
0.5149700598802396,0.036036036036036036,0.022401729677787453,0
0.27395209580838326,0.009009009009009009,0.011535475125157115,3
0.017964071856287425,0.036036036036036036,0.03548584984577897,2
0.690119760479042,0.0,0.0019905022157206778,0
0.3173652694610779,0.02702702702702703,0.032221254616978466,3
0.1751497005988024,0.04504504504504505,0.024156288742937793,2
0.031437125748503,0.1171171171171171,0.0953725113359959,2
0.34281437125748504,0.0,0.009819524939191015,3
0.8488023952095809,0.0,0.005233648067196608,1
0.751497005988024,0.0,0.0032216964741513554,1
0.7395209580838324,0.009009009009009009,0.013079830292526608,0
0.2604790419161677,0.0,0.0021878364871067793,3
0.28742514970059885,0.009009009009009009,0.012234724825938303,3
0.8233532934131738,0.0,0.0028356076823089823,1
0.3098802395209581,0.036036036036036036,0.05476884006057303,3
0.1751497005988024,0.0,0.0005190749312547456,2
0.06437125748502995,0.009009009009009009,0.007116903396294404,2
0.6452095808383234,0.0,0.0065677993367852525,0
0.8592814371257486,0.009009009009009009,0.008819983955865762,1
0.2470059880239521,0.04504504504504505,0.013766210366913048,3
0.3323353293413174,0.009009009009009009,0.0115869536307361,3
0.15419161676646706,0.0,0.005233648067196608,2
0.08532934131736528,0.0,0.0065677993367852525,2
0.7050898203592815,0.0,0.005795621753100506,0
0.3877245508982036,0.0,0.003303204107984745,3
0.4356287425149701,0.0,0.0065677993367852525,3
0.46556886227544914,0.036036036036036036,0.02853196171715135,3
0.655688622754491,0.009009009009009009,0.008742766197497287,0
0.18263473053892215,0.0,0.0036850030243622024,2
0.6931137724550899,0.009009009009009009,0.01497595524801915,0
0.8547904191616768,0.0,0.010857674801700506,1
0.3727544910179641,0.04504504504504505,0.03126890226376728,3
0.8353293413173654,0.0,0.00279270892765983,1
0.07934131736526946,0.01801801801801802,0.03165499105560965,2
0.1062874251497006,0.009009009009009009,0.006280377680635931,2
0.8727544910179641,0.0,0.011320981351911353,1
0.13173652694610777,0.05405405405405405,0.06795591723972252,2
0.7080838323353295,0.009009009009009009,0.0018060375707293214,0
0.782934131736527,0.009009009009009009,0.040196133106255916,1
0.2919161676646707,0.01801801801801802,0.012024520928157456,3
0.04491017964071857,0.02702702702702703,0.015726683454379317,2
0.13922155688622753,0.0,0.005795621753100506,2
0.9610778443113773,0.0,0.00433706409502932,1
0.9236526946107785,0.009009009009009009,0.01058312277194593,1
0.22604790419161677,0.05405405405405405,0.012196115946754064,2
0.8248502994011977,0.0,0.005366634206608981,1
0.2155688622754491,0.009009009009009009,0.0005019154293950846,2
0.04940119760479043,0.0,0.0008579750929830506,2
0.016467065868263474,0.09009009009009009,0.08263587108066252,2
0.08383233532934133,0.036036036036036036,0.032410009137434734,2
1.0,0.0,0.021479406452830672,1
0.014970059880239523,0.05405405405405405,0.03133754027120592,2
0.15568862275449102,0.07207207207207207,0.07077436542017185,2
0.6856287425149701,0.0,0.0019905022157206778,0
0.46856287425149706,0.02702702702702703,0.022466077809761183,3
0.06137724550898205,0.09009009009009009,0.035271356072533205,2
0.7544910179640719,0.0,0.00991390219941915,1
0.9131736526946108,0.0,0.0032216964741513554,1
0.6257485029940121,0.0,0.00415688932550288,0
0.46556886227544914,0.0,0.005538229225205592,3
0.8428143712574852,0.009009009009009009,0.00476176176605593,1
0.751497005988024,0.0,0.0032216964741513554,1
0.4296407185628743,0.0,0.0036335245187832195,3
0.9491017964071857,0.0,0.005795621753100506,1
0.7934131736526947,0.009009009009009009,0.0051392708069684725,1
0.4730538922155689,0.0,0.0032216964741513554,3
0.7335329341317366,0.0,0.00476176176605593,0
0.02694610778443114,0.08108108108108107,0.11382326571059641,2
0.19910179640718562,0.0,0.0030887103347389823,2
0.8173652694610779,0.009009009009009009,0.0062203194241271164,1
0.13323353293413173,0.01801801801801802,0.01612135199715152,2
0.5568862275449102,0.0,0.007082584392575083,0
0.7395209580838324,0.0,0.0032216964741513554,0
0.940119760479042,0.0,0.006396204318188642,1
0.3083832335329342,0.01801801801801802,0.02292509448450711,3
0.11826347305389222,0.009009009009009009,0.015010274251738471,2
0.8667664670658684,0.0,0.007082584392575083,1
0.5868263473053893,0.0,0.009828104690120845,0
0.7410179640718564,0.0,0.004508659113625931,0
0.8068862275449102,0.0,0.0017588489406152536,1
0.22005988023952097,0.0,0.005448141840442371,2
0.4835329341317366,0.009009009009009009,0.015134680640221014,0
0.8278443113772456,0.009009009009009009,0.03553732835135796,1
0.25598802395209586,0.02702702702702703,0.021702479977006268,3
0.9820359281437127,0.0,0.008352387530189999,1
0.3473053892215569,0.01801801801801802,0.020286821073584232,3
0.07784431137724551,0.036036036036036036,0.027214969949422366,2
0.5299401197604791,0.009009009009009009,0.018313478359723218,0
0.6362275449101797,0.0,0.005443851964977456,0
0.4251497005988024,0.036036036036036036,0.04382965762503914,3
0.9341317365269461,0.0,0.01328574431484254,1
0.8982035928143713,0.0,0.005422402587652879,1
0.30538922155688625,0.0,0.0028356076823089823,3
0.5943113772455091,0.01801801801801802,0.007850472100794913,0
0.04790419161676647,0.01801801801801802,0.0166490066793361,2
0.6107784431137725,0.0,0.0011153676208779657,0
0.782934131736527,0.0,0.003118739462993389,1
0.2470059880239521,0.01801801801801802,0.012715190878008811,3
0.14221556886227546,0.01801801801801802,0.005834230632284744,2
0.40868263473053895,0.0,0.005019154293950846,3
0.970059880239521,0.0,0.0042941653403801685,1
0.6137724550898204,0.009009009009009009,0.012916815024859828,0
0.3637724550898204,0.0,0.00279270892765983,3
0.655688622754491,0.009009009009009009,0.006246058676916608,0
0.11227544910179642,0.01801801801801802,0.016039844363318134,2
0.6691616766467067,0.009009009009009009,0.008365257156584744,0
0.8023952095808384,0.0,0.0009437726022813556,1
0.12125748502994013,0.01801801801801802,0.01840785561995135,2
0.6571856287425151,0.0,0.004508659113625931,0
0.687125748502994,0.0,0.0044786299853715236,0
0.7365269461077845,0.0,0.0023637213811683044,0
0.9131736526946108,0.009009009009009009,0.00991390219941915,1
0.09580838323353294,0.009009009009009009,0.01246208822557881,2
0.4236526946107785,0.02702702702702703,0.0180560858318283,3
0.9116766467065869,0.0,0.005795621753100506,1
0.04790419161676647,0.0,0.0029214051916072875,2
0.971556886227545,0.0,0.008352387530189999,1
0.9520958083832336,0.0,0.0021878364871067793,1
0.8278443113772456,0.0,0.00560257735717932,1
0.16467065868263472,0.04504504504504505,0.03812412325670185,2
0.13922155688622753,0.08108108108108107,0.03349105775459338,2
0.5988023952095809,0.0,0.00279270892765983,0
0.5718562874251497,0.01801801801801802,0.010214193481963217,0
0.8263473053892216,0.0,0.0065677993367852525,1
0.3218562874251497,0.02702702702702703,0.01669190543398525,3
0.43113772455089827,0.0,0.00636188531446932,3
0.8562874251497007,0.0,0.00279270892765983,1
0.815868263473054,0.0,0.007425774429768303,1
0.19311377245508982,0.0,0.00279270892765983,2
0.27994011976047906,0.0,0.004508659113625931,3
0.8952095808383235,0.0,0.00415688932550288,1
0.6946107784431138,0.009009009009009009,0.007893370855444067,0
0.6257485029940121,0.009009009009009009,0.006730814604452032,0
0.15419161676646706,0.036036036036036036,0.058398074703891335,2
0.19610778443113772,0.02702702702702703,0.05123827255294778,2
0.87874251497006,0.0,0.005795621753100506,1
0.7335329341317366,0.0,0.0065677993367852525,0
0.3263473053892216,0.0,0.027154911692913553,3
0.43113772455089827,0.0,0.008180792511593388,3
0.6646706586826348,0.0,0.005366634206608981,0
0.08982035928143714,0.0,0.0008579750929830506,2
0.9610778443113773,0.0,0.004590166747459321,1
0.6092814371257486,0.009009009009009009,0.00490761753186305,0
0.6916167664670659,0.0,0.005795621753100506,0
0.9311377245508983,0.0,0.004113990570853728,1
0.3173652694610779,0.009009009009009009,0.012702321251614065,3
0.5269461077844312,0.009009009009009009,0.0034790890020462706,0
0.4266467065868264,0.009009009009009009,0.009613610916875083,3
0.7305389221556887,0.0,0.004113990570853728,0
0.908682634730539,0.01801801801801802,0.18442603611217165,1
0.8502994011976048,0.0,0.005366634206608981,1
0.1751497005988024,0.009009009009009009,0.010162714976384235,2
0.4565868263473054,0.0,0.0022736339964050845,3
0.01347305389221557,0.07207207207207207,0.1126392600822798,2
0.9341317365269461,0.0,0.004508659113625931,1
0.2889221556886228,0.01801801801801802,0.02754529036022084,3
0.687125748502994,0.0,0.005795621753100506,0
0.5943113772455091,0.009009009009009009,0.011715649894683556,0
0.970059880239521,0.0,0.00990532244848932,1
0.3098802395209581,0.0,0.01940310672781169,3
0.12275449101796408,0.21621621621621623,0.30322555736206974,2
0.26796407185628746,0.0,0.012487827478368303,3
0.031437125748503,0.05405405405405405,0.07978739377195879,2
0.2949101796407186,0.009009009009009009,0.017635678036266606,3
0.2275449101796407,0.0,0.0032216964741513554,3
0.6541916167664671,0.0,0.005795621753100506,0
0.12425149700598805,0.02702702702702703,0.03541292196287541,2
0.8038922155688624,0.0,0.00636188531446932,1
0.6062874251497007,0.0,0.006387624567258812,0
0.01347305389221557,0.0,0.010943472310998811,2
0.2889221556886228,0.0,0.0028356076823089823,3
0.940119760479042,0.01801801801801802,0.009334769011655591,1
0.18712574850299402,0.009009009009009009,0.003080130583809152,2
0.2664670658682635,0.0,0.0005190749312547456,3
0.6257485029940121,0.01801801801801802,0.013590325472851522,0
0.3218562874251497,0.01801801801801802,0.031697889810258804,3
0.7095808383233534,0.0,0.0024409391395367793,0
0.9730538922155689,0.0,0.004113990570853728,1
0.6347305389221557,0.0,0.0009437726022813556,0
0.5583832335329342,0.0,0.0005190749312547456,0
0.46107784431137727,0.0,0.0046116161247838966,3
0.8293413173652695,0.0,0.012916815024859828,1
0.031437125748503,0.036036036036036036,0.0605258529344893,2
0.7455089820359282,0.0,0.0011625562509920335,1
0.9161676646706588,0.0,0.0032216964741513554,1
0.7320359281437127,0.009009009009009009,0.009484914652927626,0
0.8877245508982037,0.0,0.021496565954690332,1
0.08682634730538923,0.0,0.0008579750929830506,2
0.32485029940119764,0.0,0.005795621753100506,3
0.7005988023952097,0.0,0.0036506840206428806,0
0.9895209580838324,0.0,0.019437425731531014,1
0.8263473053892216,0.01801801801801802,0.0037364815299411854,1
0.9895209580838324,0.0,0.0041611792009677954,1
0.8607784431137725,0.0,0.003303204107984745,1
0.18263473053892215,0.0,0.008438185039488304,2
0.002994011976047905,0.02702702702702703,0.012041680430017116,2
0.1497005988023952,0.0,0.0021878364871067793,2
0.5389221556886228,0.0,0.00415688932550288,0
0.3353293413173653,0.0,0.004804660520705083,3
0.7559880239520959,0.0,0.004920487158257795,1
0.36526946107784436,0.009009009009009009,0.012745220006263217,3
0.9835329341317366,0.0,0.008446764790418134,1
0.8293413173652695,0.009009009009009009,0.012522146482087625,1
0.8098802395209581,0.0,0.0009437726022813556,1
0.9835329341317366,0.0,0.005795621753100506,1
0.06736526946107785,0.009009009009009009,0.008674128190058642,2
0.9461077844311377,0.0,0.0017588489406152536,1
0.22604790419161677,0.0,0.00279270892765983,3
0.8592814371257486,0.0,0.0009437726022813556,1
0.28742514970059885,0.02702702702702703,0.04576439145971592,3
0.4955089820359282,0.0,0.0017416894387555929,0
0.7739520958083833,0.009009009009009009,0.005336605078354575,1
0.8562874251497007,0.0,0.006010115526346269,1
0.47455089820359286,0.009009009009009009,0.002097749102343559,3
0.9910179640718564,0.0,0.004590166747459321,1
0.1497005988023952,0.0,0.006001535775416439,2
0.8323353293413175,0.0,0.005233648067196608,1
0.8607784431137725,0.0,0.00279270892765983,1
0.04640718562874252,0.09009009009009009,0.1182675766922486,2
0.0658682634730539,0.009009009009009009,0.0062760878051710154,2
0.6062874251497007,0.0,0.005795621753100506,0
0.6646706586826348,0.01801801801801802,0.024066201358174572,0
0.8502994011976048,0.0,0.0065677993367852525,1
0.21407185628742514,0.009009009009009009,0.007880501229049321,2
0.5703592814371258,0.0,0.002706911418361525,0
0.6826347305389222,0.0,0.0020162414685101692,0
0.7290419161676648,0.0,0.0011625562509920335,0
0.04940119760479043,0.009009009009009009,0.020286821073584232,2
0.218562874251497,0.0,0.007082584392575083,2
0.6976047904191617,0.0,0.0024409391395367793,0
0.9071856287425151,0.0,0.004131150072713388,1
0.13023952095808383,0.0,0.0021878364871067793,2
0.7395209580838324,0.0,0.004113990570853728,0
0.9925149700598803,0.0,0.009304739883401185,1
0.8577844311377246,0.0,0.008626939559944575,1
0.4266467065868264,0.009009009009009009,0.002505287271510508,3
0.6511976047904192,0.0,0.0019905022157206778,0
0.2949101796407186,0.0,0.0023980403848876267,3
0.44760479041916174,0.02702702702702703,0.020561373103338807,3
0.6347305389221557,0.01801801801801802,0.007460093433487625,0
0.7500000000000001,0.009009009009009009,0.016606107924686947,1
0.18562874251497005,0.009009009009009009,0.02835178694762491,2
0.7559880239520959,0.0,0.0032216964741513554,1
0.23053892215568864,0.009009009009009009,0.00965221979605932,3
0.5,0.009009009009009009,0.019351628222232707,0
0.19610778443113772,0.009009009009009009,0.02339698078564779,2
0.2904191616766467,0.009009009009009009,0.008755635823892032,3
0.26197604790419166,0.0,0.00415688932550288,3
0.8847305389221558,0.0,0.0008579750929830506,1
0.3218562874251497,0.0,0.005409532961258134,3
0.3667664670658683,0.0,0.00279270892765983,3
0.6302395209580839,0.009009009009009009,0.004675964256757626,0
0.4056886227544911,0.009009009009009009,0.006087333284714744,3
0.845808383233533,0.0,0.005366634206608981,1
0.9730538922155689,0.0,0.00415688932550288,1
0.44910179640718567,0.009009009009009009,0.0090559271064361,3
0.8592814371257486,0.009009009009009009,0.0066192778423642355,1
0.39670658682634735,0.0,0.007082584392575083,3
0.7080838323353295,0.0,0.004105410819923897,0
0.9491017964071857,0.0,0.0036506840206428806,1
0.438622754491018,0.0,0.0080435164967161,3
0.6032934131736527,0.0,0.006396204318188642,0
0.062874251497006,0.01801801801801802,0.02818877167995813,2
0.782934131736527,0.0,0.0023637213811683044,1
0.5299401197604791,0.0,0.00279270892765983,0
0.1002994011976048,0.009009009009009009,0.04889600054910405,2
0.6991017964071857,0.0,0.003899496797607965,0
0.19610778443113772,0.009009009009009009,0.009699408426173388,2
0.31287425149700604,0.01801801801801802,0.014435430939439827,3
0.13173652694610777,0.04504504504504505,0.06008399576160303,2
0.1437125748502994,0.009009009009009009,0.004298455215845084,2
0.2784431137724551,0.009009009009009009,0.0023208226265191523,3
0.0688622754491018,0.02702702702702703,0.017506981772319147,2
0.4790419161676647,0.0,0.003607785265993728,3
0.40269461077844315,0.0,0.0065677993367852525,3
0.6047904191616768,0.0,0.005795621753100506,0
0.8562874251497007,0.0,0.0030930002102038975,1
0.7410179640718564,0.0,0.009141724615734405,0
0.1631736526946108,0.01801801801801802,0.0193215990939783,2
0.4011976047904192,0.0,0.004079671567134405,3
0.9446107784431138,0.0,0.004590166747459321,1
0.9505988023952097,0.0,0.0037364815299411854,1
0.8952095808383235,0.0,0.0061688409185481335,1
0.971556886227545,0.0,0.004590166747459321,1
0.655688622754491,0.0,0.002106328853273389,0
0.7979041916167665,0.0,0.0019905022157206778,1
0.7604790419161678,0.0,0.004851849150819151,1
0.3877245508982036,0.0,0.0019905022157206778,3
0.811377245508982,0.0,0.0023637213811683044,1
0.41616766467065874,0.0,0.0008150763383338981,3
0.008982035928143714,0.0,0.00279270892765983,2
0.01347305389221557,0.0,0.0041611792009677954,2
0.8502994011976048,0.0,0.009999699708717455,1
0.9116766467065869,0.0,0.005795621753100506,1
0.2859281437125749,0.01801801801801802,0.01625862801202881,3
0.04341317365269461,0.0,0.005795621753100506,2
0.7589820359281437,0.0,0.004122570321783558,1
0.5793413173652695,0.0,0.004851849150819151,0
0.1721556886227545,0.06306306306306306,0.03521558769148931,2
0.02844311377245509,0.05405405405405405,0.029282689923511518,2
0.8083832335329342,0.0,0.0024495188904666097,1
0.01347305389221557,0.01801801801801802,0.013423020329719827,2
0.33383233532934137,0.036036036036036036,0.025181568979052535,3
0.08832335329341318,0.009009009009009009,0.004971965663836778,2
0.8922155688622755,0.0,0.005795621753100506,1
0.7664670658682635,0.0,0.0023637213811683044,1
0.8383233532934132,0.0,0.00279270892765983,1
0.6616766467065869,0.009009009009009009,0.005701244492872371,0
0.2949101796407186,0.0,0.004079671567134405,3
0.9520958083832336,0.0,0.006267508054241184,1
0.8502994011976048,0.0,0.005795621753100506,1
0.38922155688622756,0.009009009009009009,0.021758248358050163,3
0.9805389221556887,0.0,0.0065677993367852525,1
0.6497005988023953,0.009009009009009009,0.017880200937766776,0
0.218562874251497,0.02702702702702703,0.015087492010106946,2
0.4266467065868264,0.01801801801801802,0.00721986040745237,3
0.13622754491017963,0.05405405405405405,0.02339698078564779,2
0.9461077844311377,0.0,0.0021878364871067793,1
0.25898203592814373,0.009009009009009009,0.010943472310998811,3
0.9685628742514971,0.0,0.0005190749312547456,1
0.9446107784431138,0.0,0.004113990570853728,1
0.6137724550898204,0.009009009009009009,0.007931979734628303,0
0.0014970059880239522,0.04504504504504505,0.025408932378693044,2
0.11976047904191618,0.009009009009009009,0.006653596846083557,2
0.05239520958083833,0.01801801801801802,0.025211598107306943,2
0.7170658682634731,0.009009009009009009,0.004800370645240168,0
0.07035928143712576,0.0,0.0041611792009677954,2
0.8128742514970061,0.0,0.003118739462993389,1
0.5239520958083833,0.0,0.00381369928830966,0
0.565868263473054,0.0,0.002706911418361525,0
0.5943113772455091,0.0,0.001033859987044576,0
0.6991017964071857,0.0,0.0023637213811683044,0
0.9071856287425151,0.0,0.021496565954690332,1
0.13323353293413173,0.009009009009009009,0.008940100468883388,2
0.5988023952095809,0.036036036036036036,0.014697113342799658,0
0.3098802395209581,0.01801801801801802,0.007974878489277457,3
0.8607784431137725,0.009009009009009009,0.007593079572899997,1
0.9041916167664671,0.0,0.005795621753100506,1
0.6781437125748504,0.0,0.00415688932550288,0
0.7500000000000001,0.02702702702702703,0.027408014345343554,1
0.6781437125748504,0.009009009009009009,0.015126100889291182,0
0.4116766467065869,0.01801801801801802,0.014066501649457115,3
0.7904191616766467,0.036036036036036036,0.023040921122059826,1
0.6571856287425151,0.0,0.00433706409502932,0
0.0658682634730539,0.0,0.0021878364871067793,2
0.9685628742514971,0.0,0.005795621753100506,1
0.3203592814371258,0.0,0.004508659113625931,3
0.31137724550898205,0.05405405405405405,0.05562681515355609,3
0.38323353293413176,0.0,0.0065677993367852525,3
0.6152694610778444,0.0,0.004894747905468303,0
0.8817365269461078,0.0,0.0011582663755271183,1
0.11227544910179642,0.02702702702702703,0.025803600921465247,2
0.5553892215568863,0.02702702702702703,0.019458875108855588,0
0.19610778443113772,0.0,0.00279270892765983,2
0.6137724550898204,0.0,0.002106328853273389,0
0.41467065868263475,0.0,0.0020162414685101692,3
0.4640718562874252,0.01801801801801802,0.012569335112201692,3
0.8757485029940121,0.0,0.01428957517363271,1
0.6856287425149701,0.04504504504504505,0.06705504339209031,0
0.45359281437125754,0.009009009009009009,0.008781375076681523,3
0.005988023952095809,0.0,0.0023980403848876267,2
0.12275449101796408,0.009009009009009009,0.04766480629067337,2
0.81437125748503,0.0,0.0005190749312547456,1
0.9281437125748504,0.0,0.0019905022157206778,1
0.11077844311377247,0.0990990990990991,0.06908844436246014,2
0.658682634730539,0.0,0.011878665162350336,0
0.02844311377245509,0.0990990990990991,0.05479886918882744,2
0.31437125748503,0.009009009009009009,0.009690828675243558,3
0.6392215568862276,0.0,0.00036463941451779654,0
0.7140718562874252,0.0,0.005396663334863388,0
0.43712574850299407,0.009009009009009009,0.017635678036266606,3
0.02844311377245509,0.02702702702702703,0.08745340122776235,2
0.016467065868263474,0.009009009009009009,0.016408773653300845,2
0.005988023952095809,0.0,0.004671674381292711,2
0.12275449101796408,0.02702702702702703,0.02025250206986491,2
0.2470059880239521,0.02702702702702703,0.01844646449913559,3
0.4326347305389222,0.0,0.004804660520705083,3
0.6257485029940121,0.0,0.002106328853273389,0
0.8383233532934132,0.0,0.005366634206608981,1
0.8353293413173654,0.0,0.005795621753100506,1
0.11077844311377247,0.02702702702702703,0.015902568348440844,2
0.9281437125748504,0.0,0.005795621753100506,1
0.9910179640718564,0.0,0.0011153676208779657,1
0.7500000000000001,0.009009009009009009,0.009484914652927626,1
0.9266467065868265,0.0,0.0036506840206428806,1
0.7395209580838324,0.009009009009009009,0.00908166635922559,0
0.5239520958083833,0.0,0.00030029128254406773,0
0.5089820359281437,0.0,0.0045000793626961,0
0.8502994011976048,0.0,0.011544054876086948,1
0.20658682634730538,0.02702702702702703,0.013551716593667286,2
0.9805389221556887,0.0,0.0041611792009677954,1
0.9520958083832336,0.0,0.0008579750929830506,1
0.3203592814371258,0.01801801801801802,0.012998322658693218,3
0.2095808383233533,0.0,0.0022736339964050845,2
